interaction_id,duration_sec,outcome,escalated_flag,resolved_flag,friction_level,next_steps,ai_memo_text,timestamp,customer_id,rep_id,subreason,aht_sec,aht_min,profanity_count,repeat_7d_flag,repeat_30d_flag,fcr_7d_flag,fcr_30d_flag,trust_score,profanity,subreason_std,outcome_std
NW-20251014-0000840,357,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-14T00:58:28] Interaction NW-20251014-0000840 | Cust=C0000001 | Rep=REP00137 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Collected timestamps + locations for pattern documentation.; Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-14T00:58:28,C0000001,REP00137,Availability,357,5.95,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20251218-0000743,198,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-18T15:08:59] Interaction NW-20251218-0000743 | Cust=C0009095 | Rep=REP00003 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Explained number spoofing/scam call patterns.; Reviewed caller ID / call protection settings on line.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-18T15:08:59,C0009095,REP00003,Robocalls,198,3.3,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20251111-0019858,391,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-11T12:51:38] Interaction NW-20251111-0019858 | Cust=C0009096 | Rep=REP00233 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.; Advised blocking/reporting repeat offenders.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-11T12:51:38,C0009096,REP00233,Telemarketing (including do not call and spoofing),391,6.52,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20260121-0001304,937,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-21T12:22:07] Interaction NW-20260121-0001304 | Cust=C0009096 | Rep=REP00194 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Created trouble ticket with documented reproduction details.; Collected timestamps + locations for pattern documentation.; Checked for known outages/maintenance impacting the customer area.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-21T12:22:07,C0009096,REP00194,Availability,937,15.62,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20251010-0018612,558,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-10T04:13:11] Interaction NW-20251010-0018612 | Cust=C0009097 | Rep=REP00051 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-10T04:13:11,C0009097,REP00051,Robocalls,558,9.3,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20260120-0009683,1020,Escalated,1,0,0.3382,Trouble ticket created (NW-TKT-8242153); monitor 24-72h; customer advised to note any additional timestamps/locations.,"[2026-01-20T22:50:13] Interaction NW-20260120-0009683 | Cust=C0009097 | Rep=REP00250 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.338). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; trouble ticket opened for network review. Trouble ticket created: NW-TKT-8242153. Actions: Verified account status and line provisioning (SIM/eSIM).; Created trouble ticket with documented reproduction details.; Checked for known outages/maintenance impacting the customer area.; Collected timestamps + locations for pattern documentation.. Next: Trouble ticket created (NW-TKT-8242153); monitor 24-72h; customer advised to note any additional timestamps/locations.",2026-01-20T22:50:13,C0009097,REP00250,Availability (including rural call completion),1020,17,0,0,1,1,0,51.78,0,Rural Call Completion,Ticket-Created
NW-20260129-0011920,400,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-29T19:15:25] Interaction NW-20260129-0011920 | Cust=C0009097 | Rep=REP00117 | Reason=Other: Number Portability (keeping your number if you change providers) | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Number Portability (keeping your number if you change providers). Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-29T19:15:25,C0009097,REP00117,Number Portability (keeping your number if you change providers),400,6.67,0,0,0,1,1,67,0,Other: Number Portability (keeping your number if you change providers),Pending-Monitor
NW-20260204-0004170,513,Escalated,1,0,0.2871,Created trouble ticket (NW-TKT-4657899); follow-up expected within 1-3 days; customer advised to restart device after updates.,"[2026-02-04T16:55:25] Interaction NW-20260204-0004170 | Cust=C0009097 | Rep=REP00023 | Reason=Billing Dispute | Signals(tone=calm, friction=0.287). Customer reports promo/discount not reflecting and wants billing corrected. Outcome pending; trouble ticket opened for billing review and follow-up. Trouble ticket created: NW-TKT-4657899. Actions: Applied billing correction workflow where eligible.; Reviewed bill line items and service charges.; Checked promo eligibility and effective dates.. Next: Created trouble ticket (NW-TKT-4657899); follow-up expected within 1-3 days; customer advised to restart device after updates.",2026-02-04T16:55:25,C0009097,REP00023,Billing,513,8.55,0,0,0,1,1,60.08,0,Billing Dispute,Ticket-Created
NW-20251019-0005320,633,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-19T19:51:52] Interaction NW-20251019-0005320 | Cust=C0009098 | Rep=REP00060 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Explained number spoofing/scam call patterns.; Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-19T19:51:52,C0009098,REP00060,Robocalls,633,10.55,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20260109-0013393,803,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-09T11:22:31] Interaction NW-20260109-0013393 | Cust=C0009098 | Rep=REP00223 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.; Explained number spoofing/scam call patterns.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-09T11:22:31,C0009098,REP00223,Robocalls,803,13.38,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20251021-0015985,689,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-21T21:01:17] Interaction NW-20251021-0015985 | Cust=C0009099 | Rep=REP00064 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.; Advised blocking/reporting repeat offenders.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-21T21:01:17,C0009099,REP00064,Robocalls,689,11.48,0,0,1,1,0,61,0,Scam Calls,Pending-Monitor
NW-20251104-0004123,855,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-04T16:31:19] Interaction NW-20251104-0004123 | Cust=C0009099 | Rep=REP00070 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Reviewed bill line items and service charges.; Applied billing correction workflow where eligible.; Checked promo eligibility and effective dates.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-04T16:31:19,C0009099,REP00070,Billing,855,14.25,0,0,1,1,0,61,0,Billing Dispute,Pending-Monitor
NW-20251203-0004701,422,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-03T17:16:07] Interaction NW-20251203-0004701 | Cust=C0009099 | Rep=REP00196 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Created trouble ticket with documented reproduction details.; Checked for known outages/maintenance impacting the customer area.; Guided device network refresh (restart/airplane mode).; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-03T17:16:07,C0009099,REP00196,Availability,422,7.03,0,0,1,1,0,61,0,Coverage / Service Availability,Pending-Monitor
NW-20251217-0004199,410,Resolved,0,1,0.472,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2025-12-17T06:02:14] Interaction NW-20251217-0004199 | Cust=C0009099 | Rep=REP00137 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.472). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Explained proration/plan change timing if applicable.; Checked promo eligibility and effective dates.; Reviewed bill line items and service charges.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2025-12-17T06:02:14,C0009099,REP00137,Billing,410,6.83,0,0,0,1,1,71.76,0,Billing Dispute,Resolved
NW-20251010-0017708,354,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-10T00:53:23] Interaction NW-20251010-0017708 | Cust=C0009101 | Rep=REP00039 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Reviewed caller ID / call protection settings on line.; Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-10T00:53:23,C0009101,REP00039,Telemarketing (including do not call and spoofing),354,5.9,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251116-0018955,446,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-16T05:13:54] Interaction NW-20251116-0018955 | Cust=C0009102 | Rep=REP00071 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Verified account status and line provisioning (SIM/eSIM).; Created trouble ticket with documented reproduction details.; Checked for known outages/maintenance impacting the customer area.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-16T05:13:54,C0009102,REP00071,Availability (including rural call completion),446,7.43,0,0,0,1,1,67,0,Rural Call Completion,Pending-Monitor
NW-20251223-0000759,351,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-23T04:48:25] Interaction NW-20251223-0000759 | Cust=C0009103 | Rep=REP00008 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.; Explained number spoofing/scam call patterns.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-23T04:48:25,C0009103,REP00008,Robocalls,351,5.85,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20260122-0008052,642,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-22T02:06:51] Interaction NW-20260122-0008052 | Cust=C0009103 | Rep=REP00058 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-22T02:06:51,C0009103,REP00058,Robocalls,642,10.7,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20251020-0004391,645,Resolved,0,1,0.3175,Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.,"[2025-10-20T04:45:45] Interaction NW-20251020-0004391 | Cust=C0009104 | Rep=REP00216 | Reason=Other: Equipment | Signals(tone=frustrated, friction=0.318). Customer requests help related to: Other: Equipment. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Reviewed request and provided guidance.. Next: Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.",2025-10-20T04:45:45,C0009104,REP00216,Equipment,645,10.75,0,0,0,1,1,78.71,0,Other: Equipment,Resolved
NW-20251229-0008704,467,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-29T04:07:08] Interaction NW-20251229-0008704 | Cust=C0009105 | Rep=REP00185 | Reason=Unauthorized Charges | Signals(tone=frustrated, friction=0.35). Customer reports an unrecognized/unauthorized charge and requests dispute + account protection. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Initiated dispute workflow for unrecognized charges.; Recommended PIN/passcode update and account security checks.; Reviewed charge details and timeline.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-29T04:07:08,C0009105,REP00185,Cramming (unauthorized charges on your phone bill),467,7.78,0,0,0,1,1,67,0,Unauthorized Charges,Pending-Monitor
NW-20251002-0008074,321,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-02T01:25:06] Interaction NW-20251002-0008074 | Cust=C0009106 | Rep=REP00110 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Created trouble ticket with documented reproduction details.; Verified account status and line provisioning (SIM/eSIM).; Checked for known outages/maintenance impacting the customer area.; Collected timestamps + locations for pattern documentation.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-02T01:25:06,C0009106,REP00110,Availability (including rural call completion),321,5.35,0,0,1,1,0,61,0,Rural Call Completion,Pending-Monitor
NW-20251014-0005911,679,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-14T13:55:37] Interaction NW-20251014-0005911 | Cust=C0009106 | Rep=REP00065 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Explained number spoofing/scam call patterns.; Reviewed caller ID / call protection settings on line.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-14T13:55:37,C0009106,REP00065,Telemarketing (including do not call and spoofing),679,11.32,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20260109-0019854,737,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-09T09:16:17] Interaction NW-20260109-0019854 | Cust=C0009106 | Rep=REP00118 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Checked for known outages/maintenance impacting the customer area.; Created trouble ticket with documented reproduction details.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Collected timestamps + locations for pattern documentation.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-09T09:16:17,C0009106,REP00118,Availability (including rural call completion),737,12.28,0,0,0,1,1,67,0,Rural Call Completion,Pending-Monitor
NW-20251103-0003276,745,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-03T21:19:42] Interaction NW-20251103-0003276 | Cust=C0009107 | Rep=REP00057 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Checked for known outages/maintenance impacting the customer area.; Guided device network refresh (restart/airplane mode).; Created trouble ticket with documented reproduction details.; Verified account status and line provisioning (SIM/eSIM).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-03T21:19:42,C0009107,REP00057,Availability,745,12.42,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20260209-0016647,724,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-02-09T23:48:43] Interaction NW-20260209-0016647 | Cust=C0009108 | Rep=REP00227 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Applied billing correction workflow where eligible.; Confirmed discount prerequisites (autopay/paperless).; Explained proration/plan change timing if applicable.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-02-09T23:48:43,C0009108,REP00227,Billing,724,12.07,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251012-0005983,527,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-12T03:25:10] Interaction NW-20251012-0005983 | Cust=C0009109 | Rep=REP00095 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-12T03:25:10,C0009109,REP00095,Robocalls,527,8.78,0,1,1,0,0,51,0,Scam Calls,Pending-Monitor
NW-20251018-0014519,378,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-18T07:23:21] Interaction NW-20251018-0014519 | Cust=C0009109 | Rep=REP00145 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Checked for known outages/maintenance impacting the customer area.; Verified account status and line provisioning (SIM/eSIM).; Collected timestamps + locations for pattern documentation.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-18T07:23:21,C0009109,REP00145,Availability,378,6.3,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20251119-0015280,786,Resolved,0,1,0.5462,Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.,"[2025-11-19T01:36:02] Interaction NW-20251119-0015280 | Cust=C0009109 | Rep=REP00130 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.546). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Guided device network refresh (restart/airplane mode).; Verified account status and line provisioning (SIM/eSIM).; Checked for known outages/maintenance impacting the customer area.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.",2025-11-19T01:36:02,C0009109,REP00130,Availability,786,13.1,0,0,0,1,1,68.42,0,Coverage / Service Availability,Resolved
NW-20251208-0019008,313,Escalated,1,0,0.5274,Trouble ticket created (NW-TKT-6523615); monitor 24-72h; customer advised to note any additional timestamps/locations.,"[2025-12-08T04:24:55] Interaction NW-20251208-0019008 | Cust=C0009109 | Rep=REP00183 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.527). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Issue not confirmed resolved; trouble ticket opened for follow-up. Trouble ticket created: NW-TKT-6523615. Actions: Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.; Enabled scam call protection / call filtering settings.. Next: Trouble ticket created (NW-TKT-6523615); monitor 24-72h; customer advised to note any additional timestamps/locations.",2025-12-08T04:24:55,C0009109,REP00183,Robocalls,313,5.22,0,0,0,1,1,49.27,0,Scam Calls,Ticket-Created
NW-20251117-0007190,500,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-17T15:01:05] Interaction NW-20251117-0007190 | Cust=C0009110 | Rep=REP00093 | Reason=Other: Number Portability (keeping your number if you change providers) | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Number Portability (keeping your number if you change providers). Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-17T15:01:05,C0009110,REP00093,Number Portability (keeping your number if you change providers),500,8.33,0,0,0,1,1,67,0,Other: Number Portability (keeping your number if you change providers),Pending-Monitor
NW-20260107-0017377,606,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-07T15:08:14] Interaction NW-20260107-0017377 | Cust=C0009110 | Rep=REP00227 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.; Advised blocking/reporting repeat offenders.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-07T15:08:14,C0009110,REP00227,Telemarketing (including do not call and spoofing),606,10.1,0,0,1,1,0,61,0,Number Spoofing,Pending-Monitor
NW-20260121-0013254,456,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-21T15:14:01] Interaction NW-20260121-0013254 | Cust=C0009110 | Rep=REP00073 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Applied billing correction workflow where eligible.; Checked promo eligibility and effective dates.; Reviewed bill line items and service charges.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-21T15:14:01,C0009110,REP00073,Billing,456,7.6,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251231-0004091,734,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-31T14:56:09] Interaction NW-20251231-0004091 | Cust=C0009111 | Rep=REP00178 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Collected timestamps + locations for pattern documentation.; Verified account status and line provisioning (SIM/eSIM).; Guided device network refresh (restart/airplane mode).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-31T14:56:09,C0009111,REP00178,Availability (including rural call completion),734,12.23,0,0,0,1,1,67,0,Rural Call Completion,Pending-Monitor
NW-20251010-0003346,311,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-10T15:05:10] Interaction NW-20251010-0003346 | Cust=C0009113 | Rep=REP00129 | Reason=Other: Other | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Other. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-10T15:05:10,C0009113,REP00129,Other,311,5.18,0,0,0,1,1,67,0,Other: Other,Pending-Monitor
NW-20260126-0001134,590,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-26T07:36:40] Interaction NW-20260126-0001134 | Cust=C0009114 | Rep=REP00239 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.; Explained number spoofing/scam call patterns.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-26T07:36:40,C0009114,REP00239,Telemarketing (including do not call and spoofing),590,9.83,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20260203-0002330,749,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-02-03T20:56:40] Interaction NW-20260203-0002330 | Cust=C0009114 | Rep=REP00087 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Explained proration/plan change timing if applicable.; Checked promo eligibility and effective dates.; Applied billing correction workflow where eligible.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-02-03T20:56:40,C0009114,REP00087,Billing,749,12.48,0,1,1,0,0,51,0,Billing Dispute,Pending-Monitor
NW-20260210-0000650,547,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-02-10T17:56:34] Interaction NW-20260210-0000650 | Cust=C0009114 | Rep=REP00118 | Reason=Other: Equipment | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Equipment. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-02-10T17:56:34,C0009114,REP00118,Equipment,547,9.12,0,0,0,1,1,67,0,Other: Equipment,Pending-Monitor
